account_id,driver_1,driver_1_shap,driver_2,driver_2_shap,driver_3,driver_3_shap,summary
ACC01612,amount anomaly,-0.210974,fraud ring structure,-0.069193,high avg transaction,-0.05324,amount anomaly | fraud ring structure | high avg transaction
ACC01972,amount anomaly,-0.19955,high avg transaction,-0.056249,large total outflow,-0.053826,amount anomaly | high avg transaction | large total outflow
ACC00514,amount anomaly,-0.178564,high avg transaction,-0.054261,fraud ring structure,-0.041092,amount anomaly | high avg transaction | fraud ring structure
ACC00187,amount anomaly,-0.179796,transfer hub,-0.051111,high avg transaction,-0.049278,amount anomaly | transfer hub | high avg transaction
ACC01675,amount anomaly,-0.178245,high avg transaction,-0.058163,large total outflow,-0.04101,amount anomaly | high avg transaction | large total outflow
ACC00986,amount anomaly,-0.179594,high avg transaction,-0.046465,fraud ring structure,-0.040124,amount anomaly | high avg transaction | fraud ring structure
ACC01173,amount anomaly,-0.209603,high avg transaction,-0.067266,large total outflow,-0.061904,amount anomaly | high avg transaction | large total outflow
ACC00039,amount anomaly,-0.171048,transfer hub,-0.089484,high avg transaction,-0.057156,amount anomaly | transfer hub | high avg transaction
ACC00549,amount anomaly,0.297716,fraud ring structure,0.171376,high avg transaction,-0.027549,amount anomaly | fraud ring structure | high avg transaction
ACC01302,amount anomaly,-0.206848,large total outflow,-0.053376,high avg transaction,-0.049955,amount anomaly | large total outflow | high avg transaction
ACC00580,amount anomaly,-0.18686,high avg transaction,-0.051773,large total outflow,-0.045611,amount anomaly | high avg transaction | large total outflow
ACC01868,amount anomaly,-0.096606,tight fraud cluster,0.076671,network influence,0.055372,amount anomaly | tight fraud cluster | network influence
ACC01542,amount anomaly,-0.180451,high avg transaction,-0.062598,large total outflow,-0.045992,amount anomaly | high avg transaction | large total outflow
ACC01167,amount anomaly,-0.180788,high avg transaction,-0.075323,large total outflow,-0.051491,amount anomaly | high avg transaction | large total outflow
ACC01203,amount anomaly,-0.10363,transfer hub,0.042039,high connectivity,0.038028,amount anomaly | transfer hub | high connectivity
ACC01821,amount anomaly,-0.169658,high avg transaction,-0.05331,large total outflow,-0.041229,amount anomaly | high avg transaction | large total outflow
ACC01858,amount anomaly,-0.177405,high avg transaction,-0.055505,large total outflow,-0.052715,amount anomaly | high avg transaction | large total outflow
ACC01589,amount anomaly,-0.232113,high avg transaction,-0.063652,large total outflow,-0.059057,amount anomaly | high avg transaction | large total outflow
ACC01088,amount anomaly,0.246464,high avg transaction,0.071365,fraud ring structure,0.056321,amount anomaly | high avg transaction | fraud ring structure
ACC01102,amount anomaly,-0.195998,transfer hub,-0.068125,high avg transaction,-0.057827,amount anomaly | transfer hub | high avg transaction
ACC00155,amount anomaly,0.564425,transfer hub,-0.029779,network influence,-0.024589,amount anomaly | transfer hub | network influence
ACC00338,amount anomaly,-0.186714,high avg transaction,-0.054371,transfer hub,-0.051426,amount anomaly | high avg transaction | transfer hub
ACC00325,amount anomaly,-0.204456,high avg transaction,-0.066752,network influence,-0.043004,amount anomaly | high avg transaction | network influence
ACC00620,amount anomaly,-0.198974,high avg transaction,-0.062239,fraud ring structure,-0.051859,amount anomaly | high avg transaction | fraud ring structure
ACC01033,amount anomaly,0.445325,network influence,0.085649,high receive volume,-0.027213,amount anomaly | network influence | high receive volume
ACC00126,amount anomaly,-0.195874,high avg transaction,-0.05622,transfer hub,-0.05336,amount anomaly | high avg transaction | transfer hub
ACC00113,amount anomaly,-0.168445,large total outflow,-0.057099,high avg transaction,-0.056798,amount anomaly | large total outflow | high avg transaction
ACC00366,amount anomaly,-0.169,network influence,-0.05129,high receive volume,-0.045443,amount anomaly | network influence | high receive volume
ACC00086,amount anomaly,-0.194346,network influence,-0.062775,high avg transaction,-0.062055,amount anomaly | network influence | high avg transaction
ACC01495,amount anomaly,-0.187564,high avg transaction,-0.051188,network influence,-0.044328,amount anomaly | high avg transaction | network influence
ACC00792,amount anomaly,-0.196184,high avg transaction,-0.058212,network influence,-0.048525,amount anomaly | high avg transaction | network influence
ACC01371,amount anomaly,-0.162316,high avg transaction,-0.063794,large total outflow,-0.038318,amount anomaly | high avg transaction | large total outflow
ACC00299,amount anomaly,-0.183928,high avg transaction,-0.052805,transfer hub,-0.038747,amount anomaly | high avg transaction | transfer hub
ACC00516,amount anomaly,-0.184555,network influence,-0.068357,high avg transaction,-0.055081,amount anomaly | network influence | high avg transaction
ACC01407,amount anomaly,-0.183818,high avg transaction,-0.057515,transfer hub,-0.051933,amount anomaly | high avg transaction | transfer hub
ACC00385,amount anomaly,-0.204639,high avg transaction,-0.050134,network influence,-0.044967,amount anomaly | high avg transaction | network influence
ACC01380,amount anomaly,-0.213987,high avg transaction,-0.060496,large total outflow,-0.053283,amount anomaly | high avg transaction | large total outflow
ACC00394,amount anomaly,-0.192827,network influence,-0.05869,fraud ring structure,-0.058627,amount anomaly | network influence | fraud ring structure
ACC00439,amount anomaly,-0.192805,high avg transaction,-0.056781,fraud ring structure,-0.039272,amount anomaly | high avg transaction | fraud ring structure
ACC01902,amount anomaly,-0.187975,high avg transaction,-0.050095,large total outflow,-0.040668,amount anomaly | high avg transaction | large total outflow
ACC01098,amount anomaly,-0.180318,fraud ring structure,-0.062198,high avg transaction,-0.062178,amount anomaly | fraud ring structure | high avg transaction
ACC01468,amount anomaly,-0.182656,fraud ring structure,-0.065127,high avg transaction,-0.057305,amount anomaly | fraud ring structure | high avg transaction
ACC00031,amount anomaly,-0.183346,high avg transaction,-0.051632,fraud ring structure,-0.048284,amount anomaly | high avg transaction | fraud ring structure
ACC01687,amount anomaly,-0.17708,high avg transaction,-0.058967,fraud ring structure,-0.057461,amount anomaly | high avg transaction | fraud ring structure
ACC00768,amount anomaly,-0.184463,large total outflow,-0.042112,transfer hub,-0.033888,amount anomaly | large total outflow | transfer hub
ACC01850,amount anomaly,-0.231699,large total outflow,-0.081839,high avg transaction,-0.076103,amount anomaly | large total outflow | high avg transaction
ACC00536,amount anomaly,-0.171483,high avg transaction,-0.048704,high send volume,-0.047619,amount anomaly | high avg transaction | high send volume
ACC00047,amount anomaly,-0.198632,high avg transaction,-0.055677,large total outflow,-0.041015,amount anomaly | high avg transaction | large total outflow
ACC00102,amount anomaly,0.532803,fraud ring structure,-0.024237,high avg transaction,-0.022804,amount anomaly | fraud ring structure | high avg transaction
ACC00461,amount anomaly,0.301492,diverse receivers,0.068811,high avg transaction,0.06531,amount anomaly | diverse receivers | high avg transaction
ACC00969,amount anomaly,0.221955,high avg transaction,0.061114,fraud ring structure,0.05939,amount anomaly | high avg transaction | fraud ring structure
ACC00689,amount anomaly,-0.182241,fraud ring structure,-0.067396,high avg transaction,-0.05758,amount anomaly | fraud ring structure | high avg transaction
ACC01472,amount anomaly,0.245958,high avg transaction,0.064271,fraud ring structure,0.062346,amount anomaly | high avg transaction | fraud ring structure
ACC00606,amount anomaly,-0.18869,high avg transaction,-0.058764,transfer hub,-0.055951,amount anomaly | high avg transaction | transfer hub
ACC01396,amount anomaly,0.241225,diverse receivers,0.076233,high send volume,0.064664,amount anomaly | diverse receivers | high send volume
ACC01044,amount anomaly,0.4778,network influence,0.065858,transfer hub,-0.022219,amount anomaly | network influence | transfer hub
ACC01654,amount anomaly,-0.192754,transfer hub,-0.070697,high avg transaction,-0.054342,amount anomaly | transfer hub | high avg transaction
ACC00121,amount anomaly,-0.096621,network influence,0.061763,transfer hub,0.058102,amount anomaly | network influence | transfer hub
ACC00362,amount anomaly,-0.201105,network influence,-0.062306,high avg transaction,-0.060302,amount anomaly | network influence | high avg transaction
ACC01045,amount anomaly,0.197763,high avg transaction,-0.102973,high receive volume,-0.086394,amount anomaly | high avg transaction | high receive volume
ACC00419,amount anomaly,-0.191286,network influence,0.096398,high avg transaction,-0.076708,amount anomaly | network influence | high avg transaction
ACC00282,amount anomaly,-0.167291,fraud ring structure,-0.067177,high avg transaction,-0.054664,amount anomaly | fraud ring structure | high avg transaction
ACC01283,amount anomaly,-0.191128,high avg transaction,-0.051084,network influence,-0.044419,amount anomaly | high avg transaction | network influence
ACC01075,amount anomaly,-0.186296,high avg transaction,-0.06283,large total outflow,-0.046082,amount anomaly | high avg transaction | large total outflow
ACC00983,amount anomaly,-0.205978,high avg transaction,-0.0624,network influence,-0.053083,amount anomaly | high avg transaction | network influence
ACC01440,amount anomaly,-0.242529,high avg transaction,-0.088929,large total outflow,-0.077707,amount anomaly | high avg transaction | large total outflow
ACC00202,amount anomaly,-0.244519,high avg transaction,-0.059492,network influence,-0.054158,amount anomaly | high avg transaction | network influence
ACC01829,amount anomaly,-0.189662,transfer hub,-0.062032,high avg transaction,-0.039105,amount anomaly | transfer hub | high avg transaction
ACC01827,amount anomaly,0.317309,high avg transaction,0.087329,fraud ring structure,0.079433,amount anomaly | high avg transaction | fraud ring structure
ACC01042,amount anomaly,-0.190793,high avg transaction,-0.05116,network influence,-0.04341,amount anomaly | high avg transaction | network influence
ACC00509,amount anomaly,-0.208413,diverse receivers,0.105746,high send volume,0.094442,amount anomaly | diverse receivers | high send volume
ACC01069,amount anomaly,-0.17509,high avg transaction,-0.057934,large total outflow,-0.052441,amount anomaly | high avg transaction | large total outflow
ACC01581,amount anomaly,0.244155,high avg transaction,0.061889,fraud ring structure,0.051194,amount anomaly | high avg transaction | fraud ring structure
ACC00545,amount anomaly,-0.189628,transfer hub,-0.067032,high avg transaction,-0.053822,amount anomaly | transfer hub | high avg transaction
ACC01282,amount anomaly,-0.133777,tight fraud cluster,0.055257,transfer hub,0.040702,amount anomaly | tight fraud cluster | transfer hub
ACC00795,amount anomaly,0.258657,high send volume,0.08538,diverse receivers,0.083984,amount anomaly | high send volume | diverse receivers
ACC01349,amount anomaly,-0.199527,high avg transaction,-0.050628,network influence,-0.048085,amount anomaly | high avg transaction | network influence
ACC00628,amount anomaly,-0.183752,high avg transaction,-0.052429,fraud ring structure,-0.036486,amount anomaly | high avg transaction | fraud ring structure
ACC00287,amount anomaly,-0.184785,high avg transaction,-0.053187,network influence,-0.050553,amount anomaly | high avg transaction | network influence
ACC01143,amount anomaly,-0.193261,high avg transaction,-0.061981,large total outflow,-0.048799,amount anomaly | high avg transaction | large total outflow
ACC01382,amount anomaly,-0.274353,network influence,0.091871,high avg transaction,-0.067053,amount anomaly | network influence | high avg transaction
